No.,Object Name,RA-s,Dec-s,RA,Dec,Object Type,cz (Velocity),Redshift (z),z flag,Separation,Reference,Note,Photometry,Position,Redshift,Diameter,Distances,Classification,Images,Spectra
1153,GALEXMSC J233918.87+003124.2,23h39m18.8981s,+00d31m22.198s,354.82874208333,0.52283277778,G,184711.12714754,0.61613,SLS,28.6710492741308,2,0,3,2,1,0,0,0,0,1
1154,WISEA J233841.08-000746.3,23h38m41.0839s,-00d07m46.345s,354.6711832,-0.1295405,G,28328.0500989974,0.094492204,SLS,28.6820244678374,10,0,61,8,4,8,0,0,0,1
1159,WISEA J233711.20-001111.6,23h37m11.2023s,-00d11m11.663s,354.2966764,-0.1865732,G,117086.264865525,0.39055774,SLS,28.7496391899156,4,0,27,5,3,4,0,0,0,1
1160,WISEA J233909.44-000140.7,23h39m09.4560s,-00d01m40.969s,354.7894,-0.028047,G,18048.6445833555,0.060203798,SLS,28.7701232785317,2,0,36,7,2,4,0,0,0,1
1164,2MASS J23393578+0015074,23h39m35.7804s,+00d15m07.437s,354.899085,0.252066,G,55999.6362585234,0.18679468,SLS,28.8326038226467,1,0,19,3,1,4,0,0,0,1
1170,WISEA J233922.82+003017.0,23h39m22.8279s,+00d30m17.013s,354.8451163,0.5047259,*,5.32255247359679,1.7754124e-05,SLS,28.9890970447285,0,0,23,4,1,4,0,0,0,1
1171,WISEA J233828.86-000945.7,23h38m28.8617s,-00d09m45.760s,354.6202573,-0.1627112,*,3.66663264304106,1.223057e-05,SLS,28.9924905130859,0,0,23,4,1,4,0,0,0,1
1172,WISEA J233551.68+002634.5,23h35m51.6840s,+00d26m34.524s,353.9653502,0.4429235,G,19625.8473086292,0.06546478,SLS,28.9982175041355,11,0,56,10,5,6,0,0,1,1
1173,SDSS J233546.42+002147.4,23h35m46.4269s,+00d21m47.480s,353.9434456303,0.3631889177,G,170506.9604875,0.56875,SLS,29.0110667021421,2,0,19,2,1,4,0,0,0,1
1174,WISEA J233550.58+002551.6,23h35m50.5808s,+00d25m51.645s,353.9607537,0.4310126,G,127348.238648904,0.424788,SLS,29.0214556042009,2,0,27,3,1,4,0,0,0,1
1175,WISEA J233848.54-000656.8,23h38m48.5449s,-00d06m56.871s,354.7022707,-0.1157975,*,6.82213323543765,2.2756187e-05,SLS,29.035014966656,0,0,23,4,1,4,0,0,0,1
1178,SDSS J233843.32+004103.4,23h38m43.3239s,+00d41m03.475s,354.6805165163,0.6842987603,G,107910.2952571,0.35995,SLS,29.0528036778786,2,0,19,2,1,4,0,0,0,1
1180,SDSS J233926.14+002847.3,23h39m26.1454s,+00d28m47.321s,354.8589392103,0.4798115735,G,137829.5825655,0.45975,SLS,29.0649792133425,2,0,19,2,1,4,0,0,0,1
1181,WISEA J233831.23+004246.2,23h38m31.2399s,+00d42m46.207s,354.6301664,0.7128355,G,140612.47500915,0.46903273,SLS,29.0712620620351,5,0,27,4,2,4,0,0,0,1
1187,SDSS J233606.85+003357.2,23h36m06.8520s,+00d33m57.244s,354.0285500908,0.5659013267,G,187604.12436724,0.62578,SLS,29.1620600001474,2,0,9,2,1,3,0,0,0,1
1189,SDSS J233701.25+004407.3,23h37m01.2550s,+00d44m07.373s,354.2552293698,0.7353816389,G,199520.87457274,0.66553,SLS,29.2276130938067,2,0,15,1,1,4,0,0,0,1
1190,WISEA J233601.60+003212.6,23h36m01.6099s,+00d32m12.674s,354.0067082,0.5368539,QSO,290543.201127292,0.9691478,SLS,29.2594884315774,22,0,27,9,11,4,0,0,0,1
1191,WISEA J233909.47-000226.7,23h39m09.4774s,-00d02m26.791s,354.7894894,-0.0407754,G,122151.096555508,0.4074522,SLS,29.2654580397071,4,0,47,5,5,8,0,0,0,1
1192,WISEA J233640.17-000831.6,23h36m40.1770s,-00d08m31.633s,354.1674043,-0.1421205,G,26840.8174887091,0.08953133,SLS,29.3182481660229,2,0,36,7,2,4,0,0,0,1
1193,WISEA J233749.24-001238.9,23h37m49.2552s,-00d12m39.027s,354.45523,-0.210841,*,2.9773045549463,9.931219e-06,SLS,29.3303840041411,0,0,23,4,1,4,0,0,0,1
1194,WISEA J233543.79+001940.5,23h35m43.7903s,+00d19m40.513s,353.9324598,0.3279203,*,15.3624735808448,5.1243696e-05,SLS,29.3634773808118,0,0,22,4,1,4,0,0,0,1
1195,WISEA J233603.54+000006.1,23h36m03.4513s,+00d00m05.207s,354.0143807118,0.0014465399,G,138534.0948418,0.4621,SLS,29.3691544045966,2,0,31,3,1,4,0,0,0,1
1196,WISEA J233826.49-001026.1,23h38m26.4938s,-00d10m26.186s,354.6103909,-0.1739407,G,73638.8878587436,0.24563289,SLS,29.3701999998043,2,0,34,5,1,4,0,0,0,1
1198,WISEA J233912.36-000150.0,23h39m12.3633s,-00d01m50.036s,354.8015138,-0.0305657,QSO,133321.639349649,0.44471312,SLS,29.4293781890762,5,0,38,6,5,4,0,0,0,1
1199,WISEA J233600.68+003210.2,23h36m00.6838s,+00d32m10.290s,354.0028492,0.5361919,G,22556.5074548278,0.07524041,SLS,29.4345413754205,6,0,56,8,5,8,0,0,0,2
1200,WIG S00J233834318+00425067,23h38m34.3181s,+00d42m50.670s,354.64299208333,0.714075,G,164304.25453148,0.54806,SLS,29.4807000306012,2,0,0,1,1,0,0,0,0,1
1201,WISEA J233602.09+003248.5,23h36m02.0925s,+00d32m48.533s,354.008719,0.5468148,G,223099.55139444,0.74418,SLS,29.4818188850506,2,0,30,3,1,4,0,0,0,1
1203,WISEA J233857.02-000551.6,23h38m57.0277s,-00d05m51.679s,354.7376154,-0.0976886,G,25198.9111568102,0.08405452,SLS,29.4886965278559,1,0,36,6,1,4,0,0,0,1
1206,WISEA J233925.83+002959.8,23h39m25.8333s,+00d29m59.853s,354.8576388,0.4999593,G,138355.96715703,0.46150583,SLS,29.5227069765698,3,0,31,5,2,4,0,0,0,1
1208,WISEA J233652.83-001028.4,23h36m52.8379s,-00d10m28.499s,354.2201583,-0.1745833,*,8.90760499338197,2.9712572e-05,SLS,29.5910485940934,0,0,23,4,1,4,0,0,0,1
1210,WISEA J233559.55+003204.9,23h35m59.5599s,+00d32m04.942s,353.9981666,0.5347063,G,154234.22586726,0.51447,SLS,29.6266529064175,2,0,27,2,1,4,0,0,0,1
1216,WIG S00J233847243+00411160,23h38m47.2430s,+00d41m11.601s,354.69684583333,0.68655583333,G,164472.13830796,0.54862,SLS,29.7050971002164,2,0,0,1,1,0,0,0,0,1
1222,SDSS J233743.20-001309.3,23h37m43.2093s,-00d13m09.371s,354.4300391305,-0.2192698814,G,81087.86403984,0.27048,SLS,29.7633427678495,2,0,19,2,1,4,0,0,0,1
1223,WISEA J233541.62+001749.8,23h35m41.6268s,+00d17m49.845s,353.923445,0.2971792,G,198742.061733649,0.66293216,SLS,29.7683760544865,12,0,25,6,5,4,0,0,0,1
1224,SDSS J233935.53+000846.3,23h39m35.5369s,+00d08m46.367s,354.8980704308,0.1462130923,G,40705.81994724,0.13578,SLS,29.7810283516069,2,0,19,2,1,4,0,0,0,1
1225,WISEA J233919.58-000002.7,23h39m19.5665s,-00d00m03.856s,354.8315271623,-0.0010712712,G,118903.68469196,0.39662,SLS,29.8302162733548,2,0,31,3,1,4,0,0,0,1
1226,WISEA J233625.35-000634.6,23h36m25.3599s,-00d06m34.617s,354.1056663,-0.1096159,G,183351.598329756,0.6115951,SLS,29.8493865919952,4,0,35,6,3,4,0,0,0,1
1227,WISEA J233758.66-001255.0,23h37m58.6654s,-00d12m55.040s,354.4944394,-0.215289,G,34645.1721464056,0.115563855,SLS,29.8608574401113,12,0,56,8,4,6,0,0,1,1
1229,SDSS J233806.28+004550.9,23h38m06.2874s,+00d45m50.966s,354.5261975432,0.7641573116,G,176203.0171895,0.58775,SLS,29.9460557910849,2,0,19,2,1,4,0,0,0,1
1232,WISEA J233817.93-001157.4,23h38m17.8896s,-00d11m57.347s,354.57454,-0.19926305,G,22347.8878791547,0.07454453,SLS,30.0389649861069,4,0,40,8,3,4,0,0,0,2
1233,WISEA J233547.86+002700.8,23h35m47.8606s,+00d27m00.837s,353.9494193,0.4502327,G,82604.777902225,0.27553988,SLS,30.0466824490307,1,0,19,4,1,0,0,0,0,1
1236,WISEA J233602.50+003404.9,23h36m02.4840s,+00d34m04.162s,354.01035,0.567823,G,8026.34677575104,0.026773011,SLS,30.1134008748807,5,0,21,7,2,0,0,0,0,1
1241,WISEA J233854.77-000711.6,23h38m54.7877s,-00d07m11.692s,354.7282821043,-0.1199146539,G,208562.61510602,0.69569,SLS,30.1692373257913,2,0,30,3,1,4,0,0,0,1
1243,WISEA J233939.60+002157.3,23h39m39.6095s,+00d21m57.358s,354.9150398,0.365933,G,108395.95903906,0.36157,SLS,30.2301726119191,2,0,33,4,1,4,0,0,0,1
1244,SDSS J233750.18+004645.1,23h37m50.1813s,+00d46m45.141s,354.4590890735,0.7792060767,G,214714.35634418,0.71621,SLS,30.2473513483494,2,0,22,3,1,3,0,0,0,1
1245,WISEA J233940.09+002121.0,23h39m40.0962s,+00d21m21.057s,354.9170675,0.3558494,G,20379.7563882339,0.06797955,SLS,30.2490235989744,15,0,74,12,7,10,0,0,1,1
1246,WISEA J233539.72+001509.7,23h35m39.7289s,+00d15m09.737s,353.9155373,0.2527049,G,170631.94396324,0.5691669,SLS,30.2516180869657,4,0,50,7,6,8,0,0,0,1
1248,WISEA J233603.64+003448.9,23h36m03.6460s,+00d34m48.941s,354.0151917,0.5802614,G,26226.144018298,0.087481,SLS,30.3196554675985,11,0,75,9,7,10,0,0,1,1
1255,WISEA J233551.21+002956.6,23h35m51.2199s,+00d29m56.662s,353.9634164,0.4990728,G,76087.3258404,0.2538,SLS,30.4267420781051,2,0,27,2,1,4,0,0,0,1
1256,WISEA J233922.18-000010.4,23h39m22.1890s,-00d00m10.497s,354.8424542,-0.002916,G,27852.724959744,0.09290669,SLS,30.4370651176754,14,0,71,10,7,10,0,0,1,1
1257,WISEA J233924.33+003234.1,23h39m24.3383s,+00d32m34.135s,354.8514098,0.5428155,G,139064.547616985,0.4638694,SLS,30.4561025369623,6,0,47,5,4,8,0,0,0,1
1259,WISEA J233640.20+004304.8,23h36m40.2010s,+00d43m04.887s,354.1675045,0.7180242,*,17.5247578625854,5.84563e-05,SLS,30.4836139715971,0,0,30,6,1,4,0,0,0,1
1264,SDSS J233539.02+002004.3,23h35m39.0267s,+00d20m04.314s,353.9126115601,0.3345317915,G,231089.02040014,0.77083,SLS,30.5905314516306,2,0,22,3,1,4,0,0,0,1
1266,WISEA J233747.75+004711.5,23h37m47.7697s,+00d47m11.910s,354.4490404594,0.7866416994,G,187885.92927776,0.62672,SLS,30.6509516648835,2,0,31,3,1,4,0,0,0,1
1267,WISEA J233758.49-001347.4,23h37m58.4972s,-00d13m47.415s,354.4937386,-0.2298375,G,21386.6543272956,0.0713382,SLS,30.7178563440915,1,0,42,7,1,4,0,0,0,1
1269,SDSS J233826.58+004508.4,23h38m26.5841s,+00d45m08.445s,354.6107672417,0.752346004,G,137197.02047912,0.45764,SLS,30.7688557264251,2,0,19,2,1,4,0,0,0,1
1270,WISEA J233626.77-000803.6,23h36m26.7717s,-00d08m03.629s,354.1115489,-0.1343415,QSO,222579.171645844,0.7424442,SLS,30.8026121682522,43,0,57,16,27,8,0,1,0,3
1271,WISEA J233943.65+001452.7,23h39m43.6579s,+00d14m52.750s,354.931908,0.2479862,*,8.11212189487171,2.7059126e-05,SLS,30.8122518660614,0,0,31,7,2,4,0,0,0,2
1272,SDSS J233853.20+004130.0,23h38m53.2080s,+00d41m30.074s,354.7217,0.69168734,G,245044.79102118,0.81738144,SLS,30.8146402677051,1,0,15,2,1,4,0,0,0,1
1273,WISEA J233856.26-000743.7,23h38m56.2614s,-00d07m43.759s,354.7344226,-0.1288221,G,25226.336170868,0.084146,SUN,30.8172817858927,19,0,57,11,7,6,0,1,1,1
1276,2MASS J23353836+0020477,23h35m38.3760s,+00d20m47.778s,353.9099,0.346605,G,21563.5468671385,0.07192825,SLS,30.8423424619114,3,0,19,3,1,4,0,0,0,1
1277,WISEA J233538.26+002041.0,23h35m38.2683s,+00d20m41.037s,353.9094514,0.3447326,G,58089.8942030597,0.19376703,SLS,30.8539396113881,13,0,62,5,4,10,0,0,1,1
1278,WISEA J233539.95+001005.6,23h35m39.9574s,+00d10m05.674s,353.9164893,0.1682429,G,140139.321566463,0.46745446,SLS,30.8540219001964,5,0,27,3,1,4,0,0,0,1
1279,WISEA J233538.98+002151.7,23h35m38.9802s,+00d21m51.727s,353.9124178,0.3643686,G,58316.3034631905,0.19452225,SLS,30.8564482989956,12,0,47,6,4,6,0,0,1,1
1281,WISEA J233800.79+004704.5,23h38m00.7403s,+00d47m04.302s,354.5030848496,0.7845285107,G,81441.61914028,0.27166,SLS,30.8848667334748,2,0,31,3,1,4,0,0,0,1
1282,SDSS J233907.54-000522.1,23h39m07.5496s,-00d05m22.160s,354.7814569466,-0.0894890791,G,232830.81458112,0.77664,SLS,30.9057389623438,2,0,15,1,1,4,0,0,0,1
1283,WISEA J233905.18+003910.0,23h39m05.1881s,+00d39m10.022s,354.7716173,0.6527839,G,140890.46356168,0.46996,SLS,30.926321877698,2,0,35,4,1,4,0,0,0,1
1284,WISEA J233655.30-001212.4,23h36m55.3425s,-00d12m11.197s,354.2305939575,-0.2031103183,G,222338.07855112,0.74164,SLS,30.9302981786514,2,0,27,2,1,4,0,0,0,1
1285,WISEA J233915.54-000317.7,23h39m15.5300s,-00d03m18.100s,354.81470833333,-0.05502777778,G,7031.410855556,0.023454262,SLS,30.9726395473528,19,0,42,11,7,4,0,0,0,2
1286,WISEA J233910.91+003750.0,23h39m10.9128s,+00d37m50.367s,354.7954700184,0.6306577141,G,259062.65465612,0.86414,SLS,30.9976861840977,2,0,31,3,1,4,0,0,0,1
1288,WISEA J233846.98+004247.9,23h38m46.9805s,+00d42m47.990s,354.6957522,0.7133307,G,67484.1486960036,0.22510289,SLS,31.0130355450625,1,0,28,4,1,4,0,0,0,1
1293,WISEA J233613.39-000540.3,23h36m13.3488s,-00d05m39.902s,354.0556201595,-0.0944172423,G,190248.2938468,0.6346,SLS,31.1693205946102,2,0,27,2,1,4,0,0,0,1
1294,WISEA J233909.46+003831.2,23h39m09.4675s,+00d38m31.258s,354.7894479,0.6420163,QSO,376558.933674753,1.2560654,SLS,31.2103436359908,38,0,50,17,25,8,0,1,0,1
1295,WISEA J233646.55-001134.6,23h36m46.5525s,-00d11m34.687s,354.1939689,-0.1929686,G,26792.8177182588,0.08937122,SLS,31.2502082262519,5,0,56,8,5,8,0,0,0,1
1297,SDSS J233537.36+002204.8,23h35m37.3678s,+00d22m04.848s,353.9056994961,0.3680134928,G,216588.05920668,0.72246,SLS,31.2912689528731,2,0,15,1,1,4,0,0,0,1
1299,2MASS J23391964-0002333,23h39m19.6490s,-00d02m33.338s,354.831871,-0.042594,*,8.00966902152004,2.671738e-05,SLS,31.3066145677164,0,0,11,3,1,4,0,0,0,1
1300,SDSS J233937.62+000526.1,23h39m37.6272s,+00d05m26.134s,354.90678,0.090593,*,245223.107575198,0.81797624,SLS,31.3144584631239,0,0,5,2,1,4,0,0,0,1
1301,SDSS J233750.98+004748.5,23h37m50.9865s,+00d47m48.594s,354.4624439138,0.7968318584,G,260765.47581756,0.86982,SLS,31.3177341734167,2,0,15,1,1,4,0,0,0,1
1302,SDSS J233813.69-001336.6,23h38m13.6973s,-00d13m36.666s,354.5570721429,-0.2268516855,G,223090.5576207,0.74415,SLS,31.3237091521801,2,0,9,2,1,4,0,0,0,1
1303,SDSS J233557.30-000111.9,23h35m57.3016s,-00d01m11.906s,353.9887568586,-0.0199739929,G,213005.53933358,0.71051,SLS,31.3638131833026,2,0,15,1,1,4,0,0,0,1
1304,WISEA J233603.07-000308.8,23h36m03.0552s,-00d03m08.463s,354.01273,-0.052351,*,41.6482085451893,0.00013892347,SLS,31.3750233579507,0,0,17,3,1,4,0,0,0,1
1305,WISEA J233941.68+000811.3,23h39m41.6989s,+00d08m11.444s,354.9237454147,0.1365124123,G,154986.70493684,0.51698,SLS,31.4207321550154,2,0,31,3,1,4,0,0,0,1
1309,WISEA J233907.98+003916.5,23h39m07.9840s,+00d39m16.586s,354.7832669,0.6546073,G,27291.8822230914,0.09103592,SLS,31.487078205778,4,0,52,8,1,6,0,0,1,1
1311,WISEA J233843.34-001043.2,23h38m43.3680s,-00d10m43.212s,354.6807,-0.17867,*,24.4093747414968,8.142091e-05,SLS,31.5060444887666,0,0,17,3,1,4,0,0,0,1
1313,WISEA J233820.15-001319.2,23h38m20.1574s,-00d13m19.267s,354.5839895,-0.2220187,G,20459.122244395,0.068244286,SLS,31.5130547205165,9,0,45,8,4,4,0,0,0,1
1318,WISEA J233534.46+001428.2,23h35m34.4619s,+00d14m28.290s,353.8935916,0.2411919,G,139744.354596406,0.466136992,SUN,31.6059298540657,8,0,48,5,4,8,0,0,0,1
1319,SDSS J233534.51+001357.4,23h35m34.5154s,+00d13m57.475s,353.8938142831,0.2326321656,G,116418.40521514,0.38833,SLS,31.6313620207303,2,0,15,1,1,4,0,0,0,1
1321,WISEA J233642.22+004440.5,23h36m42.2267s,+00d44m40.526s,354.1759448,0.7445908,G,127230.821934804,0.42439634,SLS,31.641386230059,2,0,27,3,1,4,0,0,0,1
1323,SDSS J233649.75-001223.6,23h36m49.7640s,-00d12m23.594s,354.20735,-0.20655409,G,42337.9800263294,0.1412243,SLS,31.656371206739,5,0,24,8,6,5,0,0,0,2
1324,WISEA J233621.18+004115.6,23h36m21.0370s,+00d41m15.993s,354.0876542528,0.6877760453,G,140200.94090828,0.46766,SLS,31.6867664302434,2,0,31,3,1,4,0,0,0,1
1326,SDSS J233831.92+004534.8,23h38m31.9290s,+00d45m34.838s,354.6330375233,0.7596774198,G,183694.83071492,0.61274,SLS,31.6943233600399,2,0,19,2,1,3,0,0,0,1
1328,WISEA J233946.24+002123.7,23h39m46.2424s,+00d21m23.702s,354.9426769,0.3565839,G,20339.5602154653,0.06784547,SLS,31.7740300360795,3,0,44,9,2,4,0,1,0,1
1329,SDSS J233556.31-000134.3,23h35m56.3179s,-00d01m34.350s,353.9846579945,-0.0262085879,G,179683.60762688,0.59936,SLS,31.7790387212168,2,0,15,1,1,4,0,0,0,1
1331,WISEA J233549.61+003208.9,23h35m49.6176s,+00d32m08.723s,353.95674,0.53575638,QSO,542239.865152615,1.8087175,SLS,31.8030976357194,24,0,26,10,13,4,0,2,0,1
1332,SDSS J233627.83-000931.3,23h36m27.8365s,-00d09m31.333s,354.1159857229,-0.158703727,G,267270.97215616,0.89152,SLS,31.8319924156963,2,0,15,1,1,4,0,0,0,1
1334,SDSS J233931.33+000047.2,23h39m31.3350s,+00d00m47.299s,354.8805627317,0.0131386587,G,216612.04260332,0.72254,SLS,31.8809345941148,2,0,5,1,1,4,0,0,0,1
1335,2MASX J23394712+0012210,23h39m47.1276s,+00d12m21.222s,354.946365,0.205895,G,20544.0876240866,0.0685277,SLS,31.9153653087942,25,0,60,13,10,10,0,0,1,1
1336,WISEA J233750.67-001513.0,23h37m50.6732s,-00d15m13.088s,354.4611385,-0.2536357,QSO,542098.243195456,1.8082451,SLS,31.9176442999307,20,0,22,7,11,4,0,1,0,1
1337,SDSS J233539.23+000640.9,23h35m39.2383s,+00d06m40.962s,353.9134932662,0.1113784897,G,212633.79668566,0.70927,SLS,31.9199206100567,2,0,19,2,1,4,0,0,0,1
1342,WISEA J233612.47+003945.4,23h36m12.4742s,+00d39m45.462s,354.0519762,0.6626285,G,150965.55871844,0.5035669,SLS,31.9629274341656,1,0,35,5,1,4,0,0,0,1
1344,WISEA J233908.79-000637.7,23h39m08.7970s,-00d06m37.738s,354.7866542,-0.1104829,QSO,144614.761284017,0.48238292,SLS,32.0273640674198,42,0,66,17,23,8,0,1,0,2
1345,SDSS J233639.69+004448.3,23h36m39.6979s,+00d44m48.349s,354.1654079112,0.7467637479,G,185385.66017804,0.61838,SLS,32.0525391785266,2,0,18,2,1,4,0,0,0,1
1346,SDSS J233948.85+001705.5,23h39m48.8526s,+00d17m05.574s,354.9535526491,0.2848818797,G,209027.29341592,0.69724,SLS,32.0665665706459,2,0,15,1,1,4,0,0,0,1
1347,SDSS J233604.23-000434.8,23h36m04.2349s,-00d04m34.828s,354.0176455681,-0.0763413658,G,207231.5365925,0.69125,SLS,32.0780003237005,2,0,19,2,1,4,0,0,0,1
1349,WISEA J233610.98-000626.0,23h36m11.0304s,-00d06m26.233s,354.04596,-0.107287,G,20008.5101966243,0.066741206,SLS,32.1267790191594,3,0,40,7,2,4,0,0,0,1
1350,SDSS J233857.12+004226.2,23h38m57.1298s,+00d42m26.299s,354.7380412175,0.7073053673,G,187751.02267166,0.62627,SLS,32.1503009784041,2,0,18,2,1,4,0,0,0,1
1352,WISEA J233554.69-000143.0,23h35m54.6960s,-00d01m44.950s,353.9779,-0.02915277778,G,312197.86991204,1.04138,SLS,32.2128133739937,2,0,16,3,1,0,0,0,0,1
1353,WISEA J233836.84+004535.3,23h38m36.8479s,+00d45m35.364s,354.653533,0.7598234,G,35720.364306362,0.11915031,SLS,32.2196770826333,1,0,42,7,1,4,0,0,0,1
1356,WISEA J233610.12-000624.5,23h36m10.1184s,-00d06m24.498s,354.04216,-0.10680499,G,20009.658101946,0.066745035,SLS,32.2654787703461,1,0,35,6,2,4,0,0,0,2
1359,SDSS J233541.70+002928.5,23h35m41.7043s,+00d29m28.521s,353.923768289,0.4912559518,G,222661.85440576,0.74272,SLS,32.3920401257616,2,0,18,2,1,3,0,0,0,1
1360,SDSS J233536.84+000655.8,23h35m36.8441s,+00d06m55.809s,353.9035171227,0.115502605,G,223938.97027684,0.74698,SLS,32.4147160156277,2,0,19,2,1,4,0,0,0,1
1361,WISEA J233533.56+001006.5,23h35m33.5640s,+00d10m06.551s,353.8898502,0.1684864,G,17295.030799322,0.057690013,SLS,32.4152469638587,10,0,66,7,3,10,0,0,1,1
1362,SDSS J233741.52+004901.2,23h37m41.5416s,+00d49m01.241s,354.42309,0.81701147,QSO,437431.972147128,1.459116,SLS,32.4215427692651,24,0,14,9,13,4,0,0,0,1
1363,WISEA J233931.88-000004.4,23h39m31.8538s,-00d00m04.145s,354.8827242464,-0.0011515866,G,173645.78752276,0.57922,SLS,32.4259346080401,2,0,31,3,1,4,0,0,0,1
1364,WISEA J233731.10-001544.8,23h37m31.1017s,-00d15m44.886s,354.3795905,-0.2624684,G,86902.5726008673,0.28987578,SLS,32.4351406934347,2,0,33,4,1,4,0,0,0,1
1365,SDSS J233655.70-001350.0,23h36m55.7076s,-00d13m50.044s,354.2321150392,-0.2305679259,G,219376.12906608,0.73176,SLS,32.4374774048086,2,0,19,2,1,4,0,0,0,1
1367,SDSS J233912.78-000617.9,23h39m12.7849s,-00d06m17.918s,354.803270517,-0.1049772223,G,216336.23354196,0.72162,SLS,32.488047024094,2,0,19,2,1,4,0,0,0,1
1369,SDSS J233933.98+000038.7,23h39m33.9936s,+00d00m38.665s,354.89164,0.010740462,G,1210.27519391792,0.0040370435,SLS,32.5300752671947,0,0,19,3,1,4,0,0,0,1
1371,WISEA J233713.56+004825.9,23h37m13.5650s,+00d48m25.983s,354.3065211,0.8072177,*,5.9447645251568,1.98296e-05,SLS,32.5425852820173,0,0,22,4,1,4,0,0,0,1
1372,WISEA J233948.84+001053.6,23h39m48.8423s,+00d10m53.615s,354.9535099,0.1815599,*,1.44108927465483,4.8069564e-06,SLS,32.5642187216625,0,0,23,4,1,3,0,0,0,1
1374,WISEA J233551.27-000108.5,23h35m51.2731s,-00d01m08.512s,353.9636382,-0.0190311,G,73242.3283911504,0.24431011,SLS,32.5851257035066,5,0,56,8,4,8,0,0,0,2
1376,WISEA J233819.14+004746.4,23h38m19.1444s,+00d47m46.406s,354.5797687,0.796224,G,108168.764322689,0.36081216,SLS,32.6286609029301,0,0,12,2,1,0,0,0,0,1
1377,WISEA J233741.65-001602.7,23h37m41.6552s,-00d16m02.705s,354.4235637,-0.2674182,G,87382.6362597118,0.2914771,SLS,32.6461580084056,3,0,53,6,4,8,0,0,0,1
1378,SDSS J233911.45-000651.0,23h39m11.4568s,-00d06m51.004s,354.7977368905,-0.1141679247,G,73131.37220452,0.24394,SLS,32.6471847729448,2,0,19,2,1,4,0,0,0,1
1382,WISEA J233948.40+000925.6,23h39m48.4057s,+00d09m25.622s,354.9516905,0.1571174,G,18135.4440933051,0.06049333,SLS,32.7464567879304,1,0,28,5,2,4,0,0,0,2
1384,WISEA J233914.35-000618.6,23h39m14.3594s,-00d06m18.694s,354.8098311,-0.1051929,G,28392.7003425651,0.094707854,SLS,32.7774993392695,6,0,56,9,6,8,0,0,0,2
1385,SDSS J233821.41-001433.5,23h38m21.4141s,-00d14m33.539s,354.589225692,-0.2426497157,G,363087.63965754,1.21113,SLS,32.7870986019744,2,0,19,2,1,4,0,0,0,1
1386,WISEA J233529.92+001927.2,23h35m29.9424s,+00d19m26.414s,353.87476,0.324004,G,36040.6131027336,0.120218545,SLS,32.7871979903897,1,0,36,6,1,4,0,0,0,1
1387,WISEA J233550.54+003428.4,23h35m50.5320s,+00d34m28.497s,353.96055,0.57458249,QSO,488318.743968048,1.628856,SLS,32.812427474173,22,0,24,10,13,4,0,0,0,1
1389,WISEA J233920.44+003755.1,23h39m20.4108s,+00d37m56.121s,354.8350450697,0.6322558278,G,152678.30301024,0.50928,SLS,32.8297673146447,2,0,31,3,1,4,0,0,0,1
1391,WISEA J233902.96+004211.0,23h39m02.9690s,+00d42m11.005s,354.7623709,0.7030572,G,107477.796669642,0.35850734,SLS,32.8408302501002,5,0,53,6,5,8,0,0,0,1
1392,SDSS J233811.02+004833.1,23h38m11.0304s,+00d48m33.177s,354.54596,0.809216,*,18.4774533252407,6.163415e-05,SLS,32.846029901743,0,0,5,2,1,4,0,0,0,1
1393,WISEA J233944.45+002734.6,23h39m44.4558s,+00d27m34.691s,354.9352328,0.4596366,*,17.2713726774989,5.7611098e-05,SLS,32.8519094050616,0,0,23,4,1,4,0,0,0,1
1394,SDSS J233939.13+003048.4,23h39m39.1389s,+00d30m48.458s,354.9130790267,0.5134608192,G,129387.42694822,0.43159,SLS,32.8638469956823,2,0,17,2,1,4,0,0,0,1
1395,WISEA J233802.96-001548.6,23h38m02.9634s,-00d15m48.656s,354.5123478,-0.2635157,G,89616.5637438954,0.29892868,SLS,32.8896150252489,5,0,53,6,4,8,0,0,0,1
1397,WISEA J233830.13+004713.1,23h38m30.1306s,+00d47m12.290s,354.6255445083,0.7867474271,G,76803.82981502,0.25619,SLS,33.0147389623728,2,0,31,3,1,4,0,0,0,1
1398,WISEA J233809.47-001537.0,23h38m09.4721s,-00d15m37.048s,354.5394672,-0.2602911,G,20600.9402658217,0.06871734,SLS,33.016129000791,1,0,36,6,1,4,0,0,0,1
1399,SDSS J233642.21-001302.9,23h36m42.2125s,-00d13m02.913s,354.1758856169,-0.2174758993,G,248219.16145026,0.82797,SLS,33.046991756529,2,0,15,1,1,3,0,0,0,1
1401,WISEA J233900.35+004257.9,23h39m00.3510s,+00d42m57.960s,354.7514626,0.7161002,G,54990.2020752671,0.18342757,SLS,33.0552428583635,26,0,71,17,16,10,1,0,1,1
1404,WISEA J233739.73-001630.1,23h37m39.7336s,-00d16m30.123s,354.4155568,-0.2750342,*,117582.460356534,0.39221287,SLS,33.1027605187198,2,0,21,4,2,4,0,0,0,1
1405,WISEA J233834.18-001340.4,23h38m34.1841s,-00d13m40.419s,354.6424339,-0.2278942,G,85068.0466167787,0.28375646,SLS,33.1050848792189,1,0,36,6,1,4,0,0,0,1
